title,popularity,favorites,studios
Youkaiden Nekome Kozou,13926,0,Wako Production
Itsuka no Main: Kaminari Shounen - Tenta Sanjou!,15640,0,J.C.Staff
Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu Picture Drama,5625,48,Sunrise
Bakuman. 3rd Season Specials,5747,19,J.C.Staff
By Your Side,13421,1,dwarf
Kitaku-bu Katsudou Kiroku: Miniature Theater,11718,0,Nomad
Bakuman. 2nd Season Special,5918,13,J.C.Staff
Minarai Diva,12369,4,Yaoyorozu
D-Frag!*,3024,38,Brain's Base
Kyoukai no Kanata: Shinonome,1877,83,Kyoto Animation
Master of Torque,12810,2,Shimogumi
Shin Don Chuck Monogatari,14142,1,Knack Productions
Duel Masters VS,13264,1,Ascension
Re:␣Hamatora,1556,422,Lerche
Mujaki no Rakuen,4842,56,Seven|Office No. 8
Karneval Specials,7165,7,Manglobe
Oneechan ga Kita: Hajimete no… Kitaa!,4800,6,C2C
Shin Strange+,6098,7,Seven
Toki wa Meguru: Tokyo Station,9198,4,A-1 Pictures
Love Stage!!: Chotto ja Nakutte,2945,87,J.C.Staff
"Ano Natsu de Matteru: Bokutachi wa Koukou Saigo no Natsu wo Sugoshinagara, Ano Natsu de Matteiru.",3476,46,J.C.Staff
Sekai Seifuku: Bouryaku no Zvezda - Shin Zvezda Daisakusen,5379,9,A-1 Pictures
Saimin Jutsu Zero Special,10928,0,Studio Eromatick
Kakushi Dere Special,9750,2,Peak Hunt
Itadaki! Seieki♥ Special,4524,89,Peak Hunt
Witch Craft Works Specials,5826,11,J.C.Staff
Gakumon!: Ookami Shoujo wa Kujikenai,11649,7,Studio Moriken
Choubakuretsu Ijigen Menko Battle: Gigant Shooter Tsukasa,16555,4,Fanworks
Otsuki-sama to Oujo,16457,0,Toei Animation
Calligraffiti,15176,0,Takun Manga Box
Enbi,8762,46,Studio 9 Maiami
Aterui,17527,0,Magic Bus
Two Down Full Base,18985,0,Group TAC
Gudetama,6356,62,Gathering
Choboraunyopomi Gekijou Dai Ni Maku Ai Mai Mii: Mousou Catastrophe,6336,6,Seven
Neko no Dayan,15970,0,Kachidoki Studio
Ikkyuu-san: Ooabare Yancha-hime,18907,0,Toei Animation
12-sai.,6171,19,SynergySP|Ascension
Romeo no Aoi Sora Specials,14892,2,Nippon Animation
Akage no Anne Specials,13494,2,Nippon Animation
Haha wo Tazunete Sanzenri Specials,16918,0,Nippon Animation
The iDOLM@STER Cinderella Girls,2741,472,A-1 Pictures
Saitama Bousou Saizensen Flag! Shinimonogurui no Seishun!!,18126,0,Magic Bus
Seihou Tenshi Angel Links: Meifon no Special Kaisetsu Corner,14172,0,Sunrise
Legend of Basara: Shinbashi Theater,16401,0,KSS
Ninja Slayer From Animation,3856,212,Trigger
Gaki Deka,17802,1,Gallop
Kakkun Cafe,18956,1,Ajia-do
Sore Ike! Anpanman: Ringo Boy to Minna no Negai,16584,0,TMS Entertainment
Haiyore! Nyaruko-san W: W ni Sayonara/Kono Onsen ni Koi no Konton wo,4217,24,Xebec
Non Non Biyori Repeat,1306,1266,SILVER LINK.
Nezumi no Yomeiri,18313,0,Toei Animation
Anime Art Video Collection: Douwa,13479,0,Studio 4°C|Nippon Animation
Ninja Hattori-kun: Nin Nin Furusato Daisakusen no Maki,15680,0,Shin-Ei Animation
Hi no Tori: Hagoromo-hen,15557,0,Tezuka Productions
Renai Fuyou Gakuha The Animation,7996,25,T-Rex
Ookami Shoujo to Kuro Ouji,515,2017,TYO Animations
Strange+ Special,11430,0,Seven
Kara no Kyoukai: Manner Movies,6334,26,ufotable
Kumo ni Noru,16683,0,J.C.Staff
Toradora! Recap,3057,71,J.C.Staff
Gatchaman Crowds: Embrace,5760,10,Tatsunoko Production
Sabaku no Kuni no Oujosama,18034,1,Toei Animation
Hana to Shounen,19360,0,Toei Animation
Nagareboshi no Okurimono,22235,0,Toei Animation
Rennyuu Tales The Animation,9341,4,Office TakeOut
Carino Coni,17393,0,Robot Communications
Teppen,17175,1,Knack Productions
Strike Witches: Operation Victory Arrow,4837,42,SILVER LINK.
Minna Tomodachi,23272,0,Animation Studio Wagumi
"Boku datte, Kirei ni Shitainda",21144,0,J.C.Staff
Kenzen Robo Daimidaler Specials,7532,1,TNK
Peter Pan no Bouken Specials,17270,1,Nippon Animation
Wakakusa Monogatari: Nan to Jo-sensei Specials,16328,0,Nippon Animation
Nanatsu no Taizai,33,19437,A-1 Pictures
Konna ni Yasashiku Sareta no,9451,13,Studio 9 Maiami
Manga Aesop Monogatari,16607,1,Toei Animation
Yamiyo no Jidaigeki,16427,1,Sunrise
Yamiyo no Jidaigeki (OVA),17986,0,Sunrise
Shingeki no Kyojin Movie 1: Guren no Yumiya,1821,262,Wit Studio
Shingeki no Kyojin Movie 2: Jiyuu no Tsubasa,1712,334,Wit Studio
Akuma to Himegimi,16564,1,Toei Animation
Blade & Soul Specials,7710,0,Gonzo
Hi☆sCoool! SeHa Girls,6591,51,TMS Entertainment
Doctor Mambo & Kaitou Jibako: Uchuu yori Ai wo Komete!!,20301,0,Toei Animation
Gokuu no Daibouken Pilot,17079,0,Mushi Production
Onimaru: Senjou ni Kakeru Itsutsu no Seishun,17087,0,Magic Bus
Komatsu Sakyou Anime Gekijou,17166,1,Gainax
Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari - Magica Quartet x Nisioisin,5971,31,Shaft
Moonrakers,12616,1,Studio Pierrot
Meisou! Underworld,11841,0,Studio Pierrot
Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,146,16202,feel.
Pokemon XY: Sora no Hahen,7586,2,OLM
Dennou Sentai Voogie's★Angel Gaiden: Susume! Super★Angels!,15284,1,J.C.Staff
Go! Go! Kadendanshi 2nd Season,18862,0,DLE
Ganbare Swimmy,20252,0,Oh! Production
Ojisan Kaizou Kouza,17942,1,TMS Entertainment|Telecom Animation Film
Puchimas!!: Petit Petit iDOLM@STER - Fuyu→Kotatsu←Haru,11217,1,Gathering
Gondora,11002,1,Studio 4°C
Pyuu to Fuku! Jaguar: Return of Yaku Ichinenburi,18395,1,Kaeruotoko Shokai
REACH x Thermae Romae: Pietrada no Kekkon,14886,0,DLE
Lovely Movie: Itoshi no Muco,13117,0,Doga Kobo
Lovely Movie: Itoshi no Muco Specials,17903,0,Doga Kobo
Lovely Movie: Itoshi no Muco Season 2,14968,0,Doga Kobo
Tuzki: Love Assassin,14117,1,Studio 4°C
Uchuu Senkan Yamato 2199: Tsuioku no Koukai,11008,2,Xebec|AIC
Kidou Senshi Gundam UC: One of Seventy Two,11261,1,Sunrise
Majimoji Rurumo,2743,104,J.C.Staff
Fuku-chan no Kishuu,16752,0,Shochiku Animation Institute
Fuku-chan no Zousan Butai,17756,0,Shochiku Animation Institute
Fuku-chan,18260,1,Shin-Ei Animation
Fukuyama Gekijou: Natsu no Himitsu,15537,0,Mook Animation|Urban Product
Fuichin-san,17182,0,Animaruya
Futari Ecchi (2014),6896,22,Production Reed
Sarusuberi: Miss Hokusai,4166,68,Production I.G
Maken-Ki! Two Specials,4725,17,Xebec
Cardfight!! Vanguard Movie: Neon Messiah,8195,15,LIDENFILMS
Lance N' Masques,3515,23,Studio Gokumi
Sei Shoujo The Animation,8737,18,Office TakeOut
Shijou Saikyou no Deshi Kenichi Specials,6361,21,Brain's Base
Denki-gai no Honya-san,1899,285,Shin-Ei Animation
Selector Spread WIXOSS,2712,243,J.C.Staff
Interior,18678,0,Echoes
Persona 4 the Golden Animation,2355,188,A-1 Pictures
Be-Bop Kaizokuban,13482,2,Toei Animation
High School Jingi,13455,2,J.C.Staff
Gorillaman,13499,5,J.C.Staff
Kaette Kita Top wo Nerae! Kagaku Kouza,11286,4,Gainax
Hashi no Mukou,12257,2,Iyasakadou Film
Taimadou Gakuen 35 Shiken Shoutai,853,489,SILVER LINK.
Nobunaga Concerto,3153,278,Fuji TV
Tokyo Babylon: Vision,12644,0,animate Film
Ao Haru Ride OVA,1690,274,Production I.G
Kougyou Aika Volley Boys,17003,0,J.C.Staff
Meitantei Conan: Toubousha Mouri Kogorou,7927,2,TMS Entertainment
Mushibugyou OVA,7533,1,Seven Arcs Pictures
Nozo x Kimi,3930,64,Zexcs
Orenchi no Furo Jijou,2094,410,Asahi Production
Nisekoi OVA,1583,138,Shaft
Hitsugi no Chaika: Avenging Battle,1275,215,Bones
Surprise 4 U.,17989,0,Production I.G
Heisei no Cinderella: Kiko-sama Monogatari,18123,0,Studio Comet
Hitsugi no Chaika: Nerawareta Hitsugi/Yomigaeru Iseki,3896,12,Bones
Chiisana Kyojin Microman: Daigekisen! Microman vs. Saikyou Senshi Gorgon,18101,0,Studio Pierrot
Paizuri Cheerleader vs. Sakunyuu Ouendan!,7955,15,T-Rex
Iinari! Saimin Kanojo,7336,31,New Generation
Medamayaki no Kimi Itsu Tsubusu?,14266,1,Fanworks
Yowamushi Pedal: Grande Road,1765,517,TMS Entertainment
Love Colon,8653,15,Studio 9 Maiami
Oyome-sama Honey Days♥,9761,8,BreakBottle
Inazuma Eleven: Chou Jigen Dream Match,6496,6,OLM
Mokkai Shiyo?,7942,18,Studio 1st
Tonari no Seki-kun Specials,4336,15,Shin-Ei Animation
Kidou Senshi Gundam Unicorn: Episode EX - Hyakunen no Kodoku,9383,2,Sunrise
Bakabon Osomatsu no Karee wo Tazunete Sansenri,15977,0,Studio Pierrot
Spocon!,7105,42,Studio Eromatick
Nyanpuku Nyaruma,18067,0,Kachidoki Studio
World Trigger,560,3184,Toei Animation
Kuroko no Basket 3rd Season,268,5232,Production I.G
Maido! Urayasu Tekkin Kazoku,13515,3,Studio Deen
World Fool News,15410,0,CoMix Wave Films
Kekkai Sensen,214,8402,Bones
Peeping Life: Shinkon-chan Kansai ni Irasshai,15919,0,CoMix Wave Films
Wagahai wa Inu de Aru: Don Matsugorou no Seikatsu,17607,0,Toei Animation
Kanojo ga Flag wo Oraretara: Christmas? Sonna Mono ga Boku ni Tsuuyou Suru to Omou no ka?,4925,10,Hoods Entertainment
Fetikano!,8108,15,Peak Hunt
Madan no Ou to Vanadis,692,1088,Satelight
Houkago no Oujisama,10880,11,M.S.C
Tales of Zestiria: Doushi no Yoake,3813,55,ufotable
Heli-Tako Puu-chan,20105,0,Toei Animation
Buddy Complex: Kanketsu-hen - Ano Sora ni Kaeru Mirai de,4807,28,Sunrise
Hoozuki no Reitetsu OVA,5598,16,Studio Deen|Wit Studio
Mangaka-san to Assistant-san to The Animation Specials,3411,25,Zexcs
Kouha Ginjirou,16009,0,animate Film|Visual 80
Rescue Angel,13507,0,J.C.Staff
Ane Log: Moyako Neesan no Tomaranai Monologue,3725,61,Brain's Base
Persona 3 the Movie 3: Falling Down,2618,249,A-1 Pictures
Youkai Watch Movie 1: Tanjou no Himitsu da Nyan!,7926,19,OLM
Tenkuu Senki Shurato Recaps,16282,1,Tatsunoko Production
Gundam Build Fighters Try,3652,122,Sunrise
Yamada-kun to 7-nin no Majo: Mou Hitotsu no Suzaku-sai,2347,64,LIDENFILMS
Koufuku Graffiti,2685,166,Shaft
G-On Riders Special,13821,0,Shaft
Baku Ane: Otouto Shibocchau zo! The Animation,3986,544,Seven
Ai Shoujo Pollyanna Story Specials,16100,0,Nippon Animation
Alps Monogatari: Watashi no Annette Specials,16828,1,Nippon Animation
Date A Live Movie: Mayuri Judgment,1253,645,Production IMS
Dororonpa!,15860,1,Shin-Ei Animation
Future Card Buddyfight Recap,15294,0,Xebec|OLM
Gegege no Kitarou: Kitarou Tanjou-hen,16879,1,Toei Animation
Flanders no Inu Specials,15621,0,Nippon Animation
Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone Specials,18124,0,Nippon Animation
Mushishi Zoku Shou: Odoro no Michi,2220,128,Artland
Gokukoku no Brynhildr: Kara Sawagi,3791,25,Arms
Ai Tenchi Muyou!,4119,46,AIC PLUS+
Mushishi Zoku Shou 2nd Season,953,1578,Artland
High School DxD BorN,258,3935,TNK
"Ore, Twintail ni Narimasu.",1622,570,Production IMS
Miss Monochrome The Animation: Soccer-hen,7729,3,SANZIGEN|LIDENFILMS
Shinrabanshou: Tenchi Shinmei no Shou,15222,1,Sunrise
Baka to Test to Shoukanjuu Ni!: Mahou Hideyoshi Hideyoshi,4839,17,SILVER LINK.
Yakin Byoutou Specials,11591,1,AT-2
Yobai Suru Shichinin no Harame,8843,10,Studio 1st
Akuma no Riddle: Shousha wa Dare? Nukiuchi Test,3914,37,Diomedéa
Robot Girls Z Specials,10590,0,Toei Animation
Gakkougurashi!,539,5732,Lerche
Norasco,18959,0,Kachidoki Studio
Koishite!! Namashi-chan,21207,0,Kachidoki Studio
Imawa no Kuni no Alice,2982,190,SILVER LINK.|Connect
Shoko Nakagawa Prism Tour Special,16491,0,Sunrise
Boku wa Ousama,20619,0,Nippon Animation
Bloody Bunny,15447,6,Kachidoki Studio
Boku wa Ousama (TV) Special,20913,0,Graphinica
Kubire 3 Shimai,22553,0,Kachidoki Studio
Tobidasu Ehon 3D,21360,0,Kachidoki Studio
Kawaii Cook-san,17307,0,Kachidoki Studio
Arigatou Kumanofu,19943,0,Kachidoki Studio
Prison Bear,19368,0,Kachidoki Studio
Fantasista Stella,12847,2,Xebec
Isshuukan Friends. Specials,5296,8,Brain's Base
Ansatsu Kyoushitsu,32,31443,Lerche
Kidou Senshi Gundam-san,7585,1,Sunrise
Nyanfuru,15999,1,MMDGP
Ichigeki Sacchuu!! Hoihoi-san: Legacy,13352,2,Bridge
Injutsu no Yakata The Animation,8887,13,Studio Eromatick
Madonna: Kanjuku Body Collection,8254,32,Studio 1st
Girlfriend (Kari),3786,71,SILVER LINK.
Anime Koten Bungaku Kan,20310,1,Nippon Animation|Gallop
Aoi Umi to Shounen,16534,0,Toei Animation
Juuou Mujin no Fafnir,1640,179,Diomedéa
Hare Tokidoki Buta,16423,1,Oh! Production
Chiisai Sensuikan ni Koi wo Shita Dekasugiru Kujira no Hanashi,17146,0,Shin-Ei Animation
Sidonia no Kishi: Daikyuu Wakusei Seneki,2031,358,Polygon Pictures
Kaitou Joker,6001,134,Shin-Ei Animation
Kyonyuu Try!: Tanki Shuuchuu Chichi Momi Lesson,8259,19,T-Rex
Bokura wa Minna Kawai-sou: Hajimete no,3458,40,Brain's Base
Aoki Hagane no Arpeggio: Ars Nova Movie 1 - DC,4771,48,SANZIGEN
Aoki Hagane no Arpeggio: Ars Nova Movie 2 - Cadenza,3800,127,SANZIGEN
Chuuchuu Banban,19508,0,Toei Animation
Recorder to Randoseru Mi☆ Special,8183,1,Seven
Ane Kyun!: Joshi ga Ie ni Kita!,6574,32,Studio 1st
Bokura wa Minna Kawai-sou Specials,5682,23,Brain's Base
Ghibli ga Ippai Special Short Short,11377,2,Studio Ghibli|Studio Kajino
Kana Kana Kazoku,18007,1,DLE|Studio Placebo
Furueru Kuchibiru Episode 0,7090,14,Studio 1st
No Game No Life Specials,1424,233,Madhouse
Love Live! The School Idol Movie,1885,1240,Sunrise
Fate/kaleid liner Prisma☆Illya 2wei! Specials,3693,19,SILVER LINK.
Akatsuki no Yona,215,17940,Studio Pierrot
Kyoukai no Kanata Movie 1: I'll Be Here - Kako-hen,1547,277,Kyoto Animation
"Little Polar Bear: Shirokuma-kun, Doko e?",15493,2,Production I.G|animate Film
"Little Polar Bear: Shirokuma-kun, Fune ni Noru",15463,0,Production I.G|animate Film
Chiisana Koi no Monogatari: Chichi to Sally Hatsukoi no Shiki,14426,0,Eiken
Mijikamon,4444,15,Kinema Citrus
Mister Ajikko Special,17248,1,Sunrise
Furifure The Animation,7960,13,Office TakeOut
Kaba Enchou no Doubutsuen Nikki,19964,0,Toei Animation
"Nikoniko, Pun",21311,2,Visual 80
Shin Dousei Jidai: Hawaiian Breeze,13194,0,Animaruya
Tom Sawyer no Bouken Specials,15659,2,Nippon Animation
Minami no Niji no Lucy Specials,18412,0,Nippon Animation
Makiba no Shoujo Katri Specials,18181,0,Nippon Animation
Shoukoushi Cedie Specials,18351,0,Nippon Animation
Bakumatsu Rock: Mystery! Onsen Kaijiken ze yo!!,11881,0,Studio Deen
Trapp Ikka Monogatari Specials,16587,0,Nippon Animation
Daisougen no Chiisana Tenshi: Bush Baby Specials,18135,0,Nippon Animation
Nanatsu no Umi no Tico Specials,16299,1,Nippon Animation
Meiken Lassie Specials,18814,0,Nippon Animation
Ie Naki Ko Remy Specials (2001),14585,1,Nippon Animation
Araiguma Rascal Specials,16933,0,Nippon Animation
"Ore ga Ojousama Gakkou ni ""Shomin Sample"" Toshite Gets♥Sareta Ken",934,470,SILVER LINK.
Majokko Shimai no Yoyo to Nene Movie Extra: Hatsukoi - Mikako Komatsu,12698,0,ufotable
Ryuugajou Nanana no Maizoukin: Nanana Nippon Mukashibanashi,7064,4,A-1 Pictures
"Kono Danshi, Sekka ni Nayandemasu.",4981,45,CoMix Wave Films
Trinity Seven,230,3861,Seven Arcs Pictures
Inou-Battle wa Nichijou-kei no Naka de,588,965,Trigger
One Piece 3D2Y: Ace no Shi wo Koete! Luffy Nakama to no Chikai,2344,115,Toei Animation
Tamayura: More Aggressive Picture Drama,12227,2,TYO Animations
Xiao Kedou Zhao Mama,16477,1,Shanghai Animation Film Studio
Gangsta.,400,4096,Manglobe
Donguri Mori e,22199,0,Toei Animation
AkaKill! Gekijou,3387,51,C-Station
Nekketsu Jinmen Inu: Life Is Movie,14877,4,CoMix Wave Films
Persona 4 the Animation: Mr. Experiment Shorts,8310,4,AIC ASTA
Persona 4 the Animation: A Brief Lesson on Izanagi & Izanami,7937,5,AIC ASTA
Megumi to Taiyou: Kajuu Gummi Tweet Love Story,12571,2,Madhouse
Megumi to Taiyou II: Kajuu Gummi Tweet Mystery - Kieta Sapphire Roman no Nazo,13401,0,Madhouse|MAPPA
Shinano Mainichi Shinbun,10311,2,CoMix Wave Films
Kuusen Madoushi Kouhosei no Kyoukan,1026,349,Diomedéa
Seireitsukai no Blade Dance Specials,4077,23,TNK
Yomiuri Shimbun,12598,0,Studio Ghibli
Maya no Isshou,19395,0,Mushi Production
Haikyuu!! Lev Genzan!,1822,207,Production I.G
Isewan Taifuu Monogatari,17191,0,Mushi Production
Gintama': Futon ni Haitte kara Buki Nokoshi ni Kizuite Neru ni Nerenai Toki mo Aru,3798,73,Sunrise
Diamond no Ace OVA,5681,30,Production I.G|Madhouse
Rance 01: Hikari wo Motomete The Animation,4014,489,Seven
Pokemon XY: Koukoku no Princess Diancie,8136,1,OLM
Moon Pride,8642,9,Toei Animation
TOTO Green Challenge,17798,0,Liberty Animation Studio
Doraemon Movie 35: Nobita no Space Heroes,8164,3,Shin-Ei Animation
"Dragon Ball Z Movie 15: Fukkatsu no ""F""",1386,150,Toei Animation
Master of Torque 2,14895,0,Shimogumi
Absolute Duo,425,1590,8bit
Isuca,1703,103,Arms
Chain Chronicle: Short Animation,6826,8,Jumonji
Brothers Conflict OVA,4707,25,Brain's Base
Choboraunyopomi Gekijou Dai Ni Maku Ai Mai Mii: Mousou Catastrophe - Shojo Kuriya,10204,0,Seven
Shin Strange+ Special,12316,0,Seven
Avengers Confidential: Black Widow to Punisher,8291,8,Madhouse
Tatamp,16210,1,Mirai Film
Megumi to Taiyou III: Kajuu Gummi Tweet Fantasy - Timeline World,13673,0,Madhouse|MAPPA
Fuusen Inu Tinny,17915,0,Steve N' Steven
Magic Kaito 1412,1923,1153,A-1 Pictures
Yuuki Yuuna wa Yuusha de Aru,1643,1417,Studio Gokumi
Fate/stay night Movie: Heaven's Feel - I. Presage Flower,493,2679,ufotable
Moom,17611,0,Tonko House
M3: Sono Kuroki Hagane Recap,12503,4,Satelight|C2C
DRAMAtical Murder: Data_xx_Transitory,4332,65,NAZ
Tokyo Juushouden: Fuuma Gogyou Denshou,14049,0,T.P.O
Vampiyan Kids Specials,20013,0,Production I.G|Trans Arts
Vampiyan Kids Promotion,19758,0,Production I.G
Pink Lady Monogatari: Eikou no Tenshi-tachi Recaps,19679,1,Toei Animation
Genki Genki Non-tan,19603,0,Polygon Pictures
Genki Genki Non-tan (2004),20145,0,Polygon Pictures
Genki Genki Non-tan: Utaou! Christmas,21349,0,Polygon Pictures
Genki Genki Non-tan (2006),20272,0,Polygon Pictures
Genki Genki Non-tan: Spoon Tan Tan Tan,21392,0,Polygon Pictures
Space☆Dandy Picture Drama,8946,5,Bones
Sabage-bu! Specials,5476,12,Pierrot Plus
Junjou Romantica 3,2004,513,Studio Deen
Mikan Enikki Specials,16834,0,Nippon Animation
Boy Meets Harem The Animation,5113,158,Office TakeOut
Niku Mesu R30: Nikuyoku ni Ochita Mesu-tachi The Animation,10357,5,Office TakeOut
Kamisama Hajimemashita◎,558,3874,TMS Entertainment
Digimon Adventure tri. 1: Saikai,2117,247,Toei Animation
Hyakka Ryouran: Samurai After,5028,24,Arms
"Futsuu no Joshikousei ga ""Locodol"" Yattemita.: Nagarekawa, Annai Shitemita.",7030,5,feel.
Tamayura: Sotsugyou Shashin Part 1 - Kizashi,6269,9,TYO Animations
Cross Ange: Tenshi to Ryuu no Rondo,1249,1829,Sunrise
Yatterman Specials,15775,0,Tatsunoko Production
Yowamushi Pedal: Re:Ride,6428,9,TMS Entertainment
Shingeki no Kyojin Season 2,13,23037,Wit Studio
Shingeki no Kyojin: Kuinaki Sentaku,441,2034,Wit Studio
Shouwa Genroku Rakugo Shinjuu: Yotarou Hourou-hen,6788,11,Studio Deen
Pokemon Movie 18: Ring no Choumajin Hoopa,3167,18,OLM
Oretachi Ijiwaru Kei,18980,0,Karaku
Yokohama Bakkure-tai,15387,0,Toei Animation|Knack Productions
Zephyr,11641,7,Satelight
Shirobako,556,6244,P.A. Works
Bonjour♪Koiaji Pâtisserie,3143,102,SILVER LINK.|Connect
PriPara Movie: Mi~nna Atsumare! Prism☆Tours,11235,4,Tatsunoko Production
Re-Kan!,3136,68,Pierrot Plus
Inugami-san to Nekoyama-san: Nekoyama-san to Onsen Ryokou,5835,5,Seven
Rolling☆Girls,2469,214,Wit Studio
Toukiden Kiwami,14108,0,Studio 4°C
"Wake Up, Girl Zoo!",8560,6,Ordet|Studio Moriken
Demonion: Gaiden,8205,12,BreakBottle
Working!!!,1067,962,A-1 Pictures
Stitch!: Itazura Alien no Daibouken - Uchuu Ichi no Oniichan,14918,1,Madhouse
Stitch to Suna no Wakusei,15099,1,Shin-Ei Animation
Love Live! School Idol Project: μ's →NEXT LoveLive! 2014 - Endless Parade Makuai Drama,6503,20,Sunrise
Glass no Hana to Kowasu Sekai,4416,85,A-1 Pictures
Sakura Capsule,12840,2,Lerche
Koori no Kuni no Misuke,17667,0,Tezuka Productions
Oppai Gakuen Marching Band-bu!,7455,26,T-Rex
Mahou Shoujo Lyrical Nanoha ViVid,4727,48,A-1 Pictures
Peeping Life: The Perfect Explosion Specials,17962,0,CoMix Wave Films
Hacka Doll,7356,5,Trigger
Backkom Meogeujan Yeohaeng,16366,0,RG Animation Studios
Backkom 2,15152,1,RG Animation Studios
Backkom Sports,15437,1,RG Animation Studios
Clock,17520,0,RG Animation Studios
Angel (Special),16717,3,RG Animation Studios
I Love Picnic,16863,0,RG Animation Studios
I Love Sky,16777,1,RG Animation Studios
Contact 2,16580,0,RG Animation Studios
Sheep in the Island,19186,1,RG Animation Studios
Ultra Dino Makera,19428,1,RG Animation Studios
Private Eye Dol,15825,0,Studio Comet
Contact,16257,0,RG Animation Studios
Tensai Bakavon: Yomigaeru Flanders no Inu,18314,0,DLE
Bishoujo Mobage: Mobami-chan,11351,1,Trigger
Minna Atsumare! Falcom Gakuen SC,10078,1,DAX Production
SheepWolf,19216,1,RG Animation Studios
His Lipstick,20003,0,RG Animation Studios
Super Backkom,17710,1,RG Animation Studios
Backkom Mission Impossible,17676,0,RG Animation Studios
Backkom: Jung-gug Gijeogwi,16731,0,RG Animation Studios
Backkom Specials,17459,0,RG Animation Studios
Rokujouma no Shinryakusha!? PV,8207,11,SILVER LINK.
Haiyore! Nyaruko-san F,3209,86,Xebec
Sweet Spot,13337,1,Group TAC|Tomason
JoJo no Kimyou na Bouken Part 3: Stardust Crusaders - Egypt-hen,132,22022,David Production
Fate/kaleid liner Prisma☆Illya 2wei!: Mahou Shoujo in Onsen Ryokou,3775,30,SILVER LINK.
Samurai Hormone The Animation,10036,9,Anime Antenna Iinkai
Kaibutsu Oujo Specials,11539,2,Tatsunoko Production
Donyatsu Specials,15885,0,Gathering
Yasuji no Pornorama: Yacchimae!!,14515,4,Tokyo TV Douga
Military!,3782,56,Creators in Pack
"Tanbai Haru, Tookaraji",21919,0,Toei Animation
Kono Sora no Shita de,22173,0,Toei Animation
Yume no Tsuzuki (OVA),21362,0,Toei Animation
Hidamari no Ie,21690,0,Toei Animation
Boku to Gaku: Ano Natsu no Monogatari,20406,0,Toei Animation
Namae... Sore wa Moeru Inochi,22235,0,Toei Animation
"Gomen ne, Mii-chan",22229,0,Toei Animation
Miitsuketa!,22232,0,Toei Animation
Kokoro no Koukyougaku,22267,0,Toei Animation
Hibike! Wadaiko,15566,1,Toei Animation
Yooidon!,21875,0,Toei Animation
Kokoroya,17953,0,Toei Animation
Iwata Kunchi no Obaachan,21645,0,Toei Animation
Seitokai Yakuindomo* OVA,2633,96,GoHands
Afghanistan Paghman-mura no Monogatari: Sekaiichi Utsukushii Boku no Mura,17736,1,Toei Animation
Afghanistan Paghman-mura no Monogatari: Boku no Mura ni Circus ga Kita,18413,2,Toei Animation
Kie Saranu Kizuato: Hi no Umi Osaka,22324,0,Toei Animation
Tobiuo no Boy wa Byouki desu,18367,1,Tsubasa Production
Shinken Seminar Koukou Kouza,16875,1,Manglobe
Ganbare! Lulu Lolo 2nd Season,19403,0,Fanworks
Yuri Kuma Arashi,2233,779,SILVER LINK.
Ikkitousen: Extravaganza Epoch,5842,11,Arms
Ai Tenshi Densetsu Wedding Peach Specials,12751,2,KSS
Examurai Sengoku Recap,18675,0,TMS Entertainment
Free! Eternal Summer: Kindan no All Hard!,2404,201,Kyoto Animation|Animation Do
Owari no Seraph,103,14564,Wit Studio
Tegami,20544,0,Liberty Animation Studio
